row_id,Summary
9887,Basics Men Green & Grey Slim Fit Checked Casual Shirt.
9888,Basics Men Navy Blue Slim Fit Solid Casual Shirt.
9889,ESBEDA Black Solid Rectangular Desk Organiser.
9890,Inc 5 Women Gold-Toned Solid One Toe Flats.
9890,Inc 5 Women Gold-Toned Solid One Toe Flats with synthetic upper and patterned outsole.
9891,HERE&NOW Men White & Blue Slim Fit Checked Casual Shirt with a spread collar and curved hem.
9892,TAG EYE Unisex Brown Wayfarer Sunglasses with polarised and UV protected lenses and full rim plastic frame.
9893,Aj DEZInES Boys Cream-Coloured Solid Kurta with Pyjamas and a white solid nehru jacket.
9894,"GAP Women Short puff sleeve T-shirt made from soft, airy slub cotton jersey knit."
9895,Proline Active Men Grey Solid Slim Fit Track Pants with an elasticated waistband and two pockets.
9896,"Basics Men Teal Blue Slim Fit Checked Casual Shirt with a spread collar, curved hem, and 1 patch pocket."
9897,Flying Machine Boys Navy Blue Skinny Fit Mid-Rise Mildly Distressed Stretchable Jeans with a button and zip closure.
9898,Tommy Hilfiger Boys Blue Printed Round Neck T-shirt with long sleeves.
9899,Palm Tree Boys Navy Blue & Off White Striped Round Neck T-shirt with short sleeves.
9900,Tommy Hilfiger Boys Navy Blue Solid Polo Collar T-shirt with short sleeves.
9901,GAP Men's Slim Jeans with GapFlex stretch technology in a deep navy blue wash.
9902,Inc 5 Women Black Solid Peep Toes with a synthetic patent upper and block heel.
9903,Anouk Men Burgundy & Navy Blue Solid Pleated Straight Kurta with Patiala.
9904,"FableStreet Women Blue A-Line Dress with a round neck, short sleeves, and curved hem, comes with a belt."
9905,Inc 5 Women Brown Tassel Detail Open Toe Flats with a synthetic upper.
9906,Flying Machine Boys Red & Navy Blue Regular Fit Checked Casual Shirt with a button-down collar and curved hem.
9907,Tommy Hilfiger Boys Navy Blue Regular Fit Solid Casual Shirt with a spread collar and curved hem.
9908,"Basics Men Green & Off-White Slim Fit Striped Casual Shirt with a spread collar, curved hem, and 1 pocket."
9909,FableStreet Women Black & White Sheath Dress with a boat neck and three-quarter sleeves.
9910,GAP Girls Graphic Raglan Top with long contrast raglan sleeves and cute graphics at chest.
9911,Flying Machine Boys Blue Striped Polo Collar T-shirt with short sleeves.
9912,amraoo Women Blue Solid Dupatta with a woven design border.
9913,Van Heusen Men Khaki Slim Fit Solid Regular Trousers with button closure and 4 pockets.
9914,"Basics Men Green Slim Fit Striped Casual Shirt with a spread collar, curved hem, and 1 patch pocket."
9915,Besiva Women Black Solid V-Neck T-shirt with short sleeves.
9916,Inc 5 Women White & Black Textured Open Toe Flats with a synthetic upper.
9917,Flying Machine Boys Navy Blue & Grey Camouflage Print Hooded Tailored Jacket with 2 insert pockets and zip closure.
9918,"Basics Men Green Slim Fit Checked Casual Shirt with a spread collar, curved hem, and 1 patch pocket."
9919,mf Yellow Woven Design Dupatta with zari and a taping border.
9920,Natilene Girls Coral Orange & White Regular Fit Checked Casual Shirt with a waist tie-up detail and curved hem.
9921,U.S. Polo Assn. Men White & Navy Blue Printed Pure Cotton Boxers with an elasticated waistband and button fly.
9922,Newport Women Black Solid Mid Rise Skinny Fit Tights with an elasticated waistband.
9923,GAP Women V-neck Pullover Sweater with long sleeves and ribbed-knit cuffs.
9924,EK DO DHAI Red Hand-Painted Hath Gadi Dip with Bowls made of wood with a glossy finish.
9925,Sergio Tacchini Men White Sneakers with a synthetic upper and lace-up detail.
9926,Varkala Silk Sarees Coral Red & Green Silk Blend Striped Kanjeevaram Saree with a solid border.
9927,Louis Philippe Men Charcoal Grey & Black Checked Slim Fit Formal Suit made from premium wrinkle-free cotton.
9928,Campus Women Grey Mesh Running Shoes with a mesh upper and cushioned footbed.
9929,LilPicks Girls Pink & Gold-Toned Printed Ready to Wear Lehenga & Blouse with Dupatta.
9930,Gini and Jony Girls Coral Pink & White Solid Playsuit with a round neck and concealed button closure.
9931,Raymond Men Violet Slim Fit Self Checked Formal Shirt with a spread collar and curved hem.
9932,Respiro Men Tan Brown Boat Shoes with a synthetic leather upper and slip-on detail.
9933,Natilene Girls Off-White Regular Fit Semi-Sheer Solid Casual Shirt with embellished and embroidered detail.
9934,Flying Machine Boys Blue & Off-White Regular Fit Striped Casual Shirt with a spread collar and curved hem.
9935,Flying Machine Boys Blue Regular Fit Solid Casual Shirt with a button-down collar and curved hem.
9936,Flying Machine Boys Navy Blue & Yellow Regular Fit Printed Casual Shirt with a button-down collar and curved hem.
9937,"Lacoste Men L'Homme Intense Eau De Toilette with notes of sweet orange, quince, rhubarb, ginger, black pepper, jasmine, almond, vanilla, cedarwood, and vetiver."
9938,amraoo Yellow Printed Dupatta with a printed border.
9939,Style Quotient Women Off-White Solid Top with a boat neck and three-quarter bell sleeves.
9940,Geroo Jaipur Hand Dyed Orange Bandhani Chiffon Sustainable Saree with a woven design border.
9941,"Maniac Men Charcoal Grey Solid Joggers with an elasticated waistband, drawstring fastening, and cuffed hem."
9942,Palm Tree Boys Blue & White Striped Round Neck T-shirt with short sleeves.
9943,"plusS Women Black & White Checked Straight Palazzos with an elasticated waistband, slip-on closure, and side slits."
9944,"Basics Men Brown Slim Fit Checked Casual Shirt with a spread collar, curved hem, and 1 patch pocket."
9945,Basics Men Blue Slim Fit Solid Casual Shirt with a spread collar and curved hem.
9946,Gini and Jony Boys Red Printed Round Neck T-shirt with short sleeves and applique detail.
9947,Flying Machine Boys Blue and Yellow Printed Polo Collar T-shirt with short sleeves.
9948,"Ahalyaa Women Pink Printed Straight Kurta with a round neck, three-quarter sleeves, and side slits."
9949,Newport Women Navy Blue Solid Tights with an elasticated waistband.
9950,Flying Machine Boys Pink Regular Fit Solid Casual Shirt with a button-down collar and curved hem.
9951,Inc 5 Women Bronze-Toned Solid Heels with a synthetic upper and block heel.
9952,AURELIA Women Orange & Golden Printed A-Line Dress with a round neck and flared hem.
9953,GAP Boy's Henley Long Sleeve T-shirt with Henley buttons at crewneck and allover camo print.
9954,Flying Machine Boys Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans with a button and zip closure.
9955,Park Avenue Men Charcoal Grey Checked Neo Fit Formal Trousers with a flat-front design and 4 pockets.
9956,ESBEDA Black Solid Square Desk Organiser made of synthetic leather with one main compartment.
9957,Soie Women's Pink Printed Sleep Shirts with a round neck and short sleeves.
9958,"FableStreet Women Black Solid A-Line Dress with a round neck, long sleeves, and button closure."
9959,"GAP Men's Checked Lived-In Stretch Poplin Shirt with long sleeves, button cuffs, and a chest patch pocket."
9960,"GAP Baby Girl's Stripe Logo Dress with shirring at shoulders, long sleeves and logo at chest."
9961,Just Wow Women Blue Solid Flared Palazzos with a drawstring closure.
9962,"Purple Feather Women Blue Washed Denim Pencil Skirt with a waistband, five pockets, and frayed hem."
9963,Masculino Latino Men Khaki Printed Round Neck T-shirt with short sleeves.
9964,FableStreet Women Beige Solid Pencil Skirt with a concealed zip closure and back slit.
9965,"Lacoste Men L'Homme Intense Eau De Toilette with notes of Mandarin, Rhubarb Accord, Black Pepper, Ginger, Cedar Wood, Vetiver."
9966,Basics Men Multicoloured Checked Casual Shirt with a spread collar and curved hem.
9967,Louis Philippe Men Olive Green Slim Fit Solid Formal Trousers with button closure and 4 pockets.
9968,FURO by Red Chief Men Blue Sports Sandals with velcro closures and a synthetic upper.
9968,"FURO by Red Chief Men's Blue Sports Sandals with velcro closures, synthetic upper, cushioned footbed and textured outsole."
9969,"Flying Machine Boys' Navy Blue & Green Regular Fit Checked Casual Shirt with a cutaway collar, long sleeves, button placket, curved hem, and 1 patch pocket."
9970,"Campus Men's Blue Mesh TIMOR Running Shoes with lace-up detail, mesh upper, cushioned footbed and textured outsole."
9971,"Flying Machine Boys' Black knitted joggers with side stripe and print details, elasticated waistband, drawstring closure, three pockets and cuffed hem."
9972,"GAP Girls Graphic Short Sleeve T-Shirt with Soft jersey knit, Short sleeves, Crewneck and Assorted graphics at front."
9973,"Flying Machine Boys' Blue & Red Regular Fit Checked Casual Shirt with a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket."
9974,Marks & Spencers Women Waterlily & Blossom Eau de Toilette 100ml
9975,"WESTCLO Women's Turquoise-blue & Red Printed Straight Kurti with a round neck, three-quarter sleeves, straight hem, side slits."
9976,Free Authority Men's Grey Punisher Printed Round Neck T-Shirt with short sleeves.
9977,Louis Philippe Sport Men's Blue Slim Fit Solid Regular Trousers with button closure and 4 pockets.
9978,"Campus Women's Blue Mesh Running Shoes with slip-on detail, mesh upper, cushioned footbed and textured outsole."
9979,"Inc 5 Women's Tan Brown Solid Open Toe Flats with slip-on detail, synthetic upper, cushioned footbed and textured outsole."
9980,"Flying Machine Boys' Blue Skinny Fit Mid-Rise Clean Look Jeans with Applique Detail, 5-pocket mid-rise jeans, clean look, light fade, button and zip closure, and waistband with belt loops."
9981,"Titan Octane Hyper Lume Men's Black Analogue watch with Quartz movement, Battery power, Multi Function, Reset Time, silicon strap and Water resistance: 100 m"
9982,Flying Machine Boys' Lime Green & Blue Printed Round Neck T-shirt with short sleeves.
9983,"plusS Men's Blue Regular Fit Solid Casual Shirt with a mandarin collar, long sleeves, button placket, curved hem, and 1 patch pocket."
9984,amraoo Women's Black & Maroon Printed Dupatta with a woven design border.
9985,Park Avenue Men's Green Slim Fit Solid Chinos with button closure and 4 pockets.
9986,"HERE&NOW Women's Blue & Brown Printed Kurta with Palazzos & Dupatta, straight calf length kurta, elasticated waistband, drawstring closure."
9987,People Men's Navy Blue Solid Polo Collar T-shirt with short sleeves.
9988,amraoo Women's Magenta Solid Dupatta with a tasselled border.
9989,"FOREVER 21 Women's Black Embellished Open Toe Flats with no back strap detail, synthetic upper, cushioned footbed and textured outsole."
9990,COVER STORY Women's Multicoloured Printed Round Neck T-shirt with short sleeves.
9991,"Titan Octane Hyper Lume Men's Black Analogue watch with Quartz movement, Battery power, Multi Function, Reset Time, leather strap and Water resistance: 100 m"
9992,"GAP Girls Graphic Long Sleeve T-shirt with Soft jersey knit, Long sleeves, Crewneck and Assorted graphics at front."
9993,"Barbie by Many Frocks & Girls Pink & White Fit and Flare Dress with shoulder straps, sleeveless, zip closure, an attached lining, and flared hem"
9994,Marks & Spencer Boys' Navy Blue Solid Pullover Sweater with a round neck and straight hem.
9995,"Van Heusen Men's Grey Super Slim Fit Suit with a notched lapel, single breasted with double button closures, long sleeves, one welt pocket and two flap pockets, zip fly with a button and a hook-and-bar closure, four pockets, a waistband with belt loops"
9996,Gap Women Mandarin Collar Print Flutter Sleeve Top with Short flutter sleeves and All over print
9997,"Park Avenue Men's Purple & White Slim Fit Self Design Formal Shirt with a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket."
9998,"Inc 5 Women's Blue Solid Open Toe Flats with no back strap detail, synthetic upper, cushioned footbed and textured patterned outsole."
9999,Varkala Silk Sarees Peach-Coloured Silk Blend Striped Kanjeevaram Saree and has a zari border
10000,"Basics Men's White Slim Fit Solid Casual Shirt with a button-down collar, long sleeves, button placket, curved hem, and 1 patch pocket."
10001,"GAP Men's Checked Lived-In Stretch Poplin Shirt with Long sleeves with button cuffs, Button collar, button front and Chest patch pocket"
10002,"GAP Girls Graphic Sweatshirt with Soft knitDropped shoulders, shirring at volume sleeves with banded cuffsCrewneckGraphic at frontBanded hem"
10003,"Moda Rapido Men's White & Black Regular Fit Printed Casual Shirt with a slim collar, short sleeves, button placket, curved hem"
10004,Flying Machine Boys' Orange & Navy Blue Printed Sweatshirt with long sleeves.
10005,Basics Men's Coffee Brown Tapered Fit Solid Regular Trousers with button closure and 4 pockets.
10006,"Flying Machine Boys' Navy Blue knitted joggers with lime green side stripe details, elasticated waistband and drawstring closure, three pockets and cuffed hem."
10007,Basics Men's Black Slim Fit Solid Regular Trousers with button closure and 4 pockets.
10008,Marks & Spencers Men Pour Homme Eau de Toilette 100ml
10009,Basics Men's Beige Slim Fit Solid Regular Trousers with button closure and 4 pockets.
10010,"Khushal K Women's Grey & Orange Printed Top with Palazzos with a V-neck, three-quarter bell sleeves and slip-on closure"
10011,Ecko Unltd Men's Navy Blue & Orange Striped Slim Fit Polo Collar T-shirt with short sleeves.
10012,"Louis Philippe Sport Men's Red Self-Design Super Slim Fit Single-Breasted Pure Cotton Blazer with three pockets, an attached lining with two pockets"
10013,"Ahalyaa Women's Pink Printed Straight Kurta with a round neck, three-quarter sleeves, straight hem, and side slits."
10014,"FableStreet Women's Navy Blue Solid Sheath Dress with a round neck, short sleeves, button closure, and straight hem."
10015,Varkala Silk Sarees Pink & Peach Silk Blend Woven Design Kanjeevaram Saree and has a zari border
10016,"Maniac Men's Navy Blue solid Joggers, has an elasticated waistband with drawstring fastening, 2 pockets, cuffed hem"
10017,"Lacoste Men L'Homme Eau De Toilette 150 ml with Mandarin and Rhubarb Accord, Black Pepper and Ginger, Cedar Wood"
